hsa.mir.1227	hsa.mir.1972.1	-0.0289323865613749	3.27289681643585e-05	5.05729284248774	8.63654885829845e-07
hsa.mir.1236	hsa.mir.301a	0.0293027232433729	3.54428509986603e-05	4.92202322722531	1.6251583376814e-06
hsa.mir.124.3	hsa.mir.2052	0.0121736150365494	3.71331254495164e-05	1.99773929264105	0.0469126911265279
hsa.mir.1246	hsa.mir.181c	-0.0167715481297536	3.50441891649608e-05	2.83312114109518	0.00501531328450167
hsa.mir.1246	hsa.mir.2116	-0.0337052016120973	3.90480800820458e-05	5.39382791534754	1.69744396316673e-07
hsa.mir.1252	hsa.mir.3117	0.0173136676059136	3.23248680711256e-05	3.045234174957	0.00259354852872562
hsa.mir.1253	hsa.mir.3118.4	-0.0305347416068467	3.80204920930171e-05	4.95205412105396	1.41389739516384e-06
hsa.mir.1254	hsa.mir.298	-0.022037065135216	3.84657284148643e-05	3.55317644862857	0.000460996565486482
hsa.mir.1256	hsa.mir.2278	-0.0322301646281605	3.54534975629713e-05	5.4129371063403	1.54415578768052e-07
hsa.mir.1258	hsa.mir.15b	0.0381860868458957	3.88348088159163e-05	6.12765873320991	3.79080544732346e-09
hsa.mir.1260b	hsa.mir.1302.1	-0.0435044613209014	4.22662983245843e-05	6.69170348085684	1.63795199625838e-10
hsa.mir.1262	hsa.mir.1972.2	-0.0331597847176331	3.33978795576053e-05	5.73789048914724	2.97827900119785e-08
hsa.mir.127	hsa.mir.16.1	-0.0343437040807565	4.42836918352479e-05	5.16089737874673	5.27667966654377e-07
hsa.mir.1270.1	hsa.mir.302c	0.014995083946431	3.26821083113015e-05	2.62297329467812	0.00929427225257684
hsa.mir.1270.2	hsa.mir.212	0.0144063014238457	3.00581340854096e-05	2.62767402844354	0.00917055382537968
hsa.mir.1272	hsa.mir.197	-0.0154642222677533	3.4937408720233e-05	2.6162710638698	0.00947326037672536
hsa.mir.1274b	hsa.mir.1290	0.0241715984970594	3.5791742015074e-05	4.04030316378364	7.26105979638181e-05
hsa.mir.1275	hsa.mir.15b	-0.023404102576337	4.34697646122572e-05	3.54975474701085	0.000466714247987721
hsa.mir.128.2	hsa.mir.199a.2	-0.0160249149809301	3.39021100253121e-05	2.75221507659136	0.00638730060894965
hsa.mir.1286	hsa.mir.191	-0.017560495810845	3.16225866323809e-05	3.1227561928195	0.00201948945486574
hsa.mir.1287	hsa.mir.193b	-0.01904942459179	3.82021295733224e-05	3.08203861165351	0.00230449014321477
hsa.mir.1288	hsa.mir.149	-0.0396187033265886	4.95317293355693e-05	5.6293533774938	5.19951646182903e-08
hsa.mir.1288	hsa.mir.1537	-0.043768098054622	4.60963046863235e-05	6.44650938060684	6.56275478405632e-10
hsa.mir.1289.2	hsa.mir.186	-0.0234228898697406	4.05327003429044e-05	3.67906708929674	0.000291037517953896
hsa.mir.1293	hsa.mir.27b	0.0234819514575939	3.34848067762656e-05	4.05798359816568	6.76659455896012e-05
hsa.mir.1293	hsa.mir.3118.2	0.0425988288953642	3.74589986294318e-05	6.96016568732745	3.45163897463863e-11
hsa.mir.1295	hsa.mir.144	0.0499424081934444	4.20511737853197e-05	7.70159041851013	3.87245790989255e-13
hsa.mir.1301	hsa.mir.197	0.0557446894265631	3.44443768890711e-05	9.49826613128129	0
hsa.mir.1302.11	hsa.mir.144	0.0152476912262325	3.3201245535047e-05	2.64622580665526	0.00869660480008028
hsa.mir.1302.2	hsa.mir.2053	-0.0210869251930569	3.80663858769505e-05	3.41776686101565	0.000745540248599852
hsa.mir.1306	hsa.mir.15b	0.0277827180696634	3.63721130566163e-05	4.60670567354474	6.74884633422579e-06
hsa.mir.1306	hsa.mir.2052	0.0442830407457471	4.29520206760733e-05	6.7568711082512	1.12636122651111e-10
hsa.mir.1307	hsa.mir.1910	0.0239965881638423	3.17156698960878e-05	4.26101000171329	2.9599328255081e-05
hsa.mir.130b	hsa.mir.298	0.0351358156516327	3.6829327453906e-05	5.78966113769214	2.27718846002034e-08
hsa.mir.130b	hsa.mir.3124	0.0268243797808684	4.00873285531721e-05	4.23668457374666	3.27352559936767e-05
hsa.mir.143	hsa.mir.15a	-0.0535471957042263	3.37973901265996e-05	9.21075327336577	0
hsa.mir.145	hsa.mir.183	-0.0134362009634067	3.69211790236664e-05	2.21125440126269	0.0279940729057611
hsa.mir.146a	hsa.mir.2355	0.0163381779551879	3.86022598721258e-05	2.62964581135099	0.00911910047031483
hsa.mir.149	hsa.mir.30a	0.0115870259560008	3.35886907580814e-05	1.99928837999826	0.0467436766118507
hsa.mir.15b	hsa.mir.3133	-0.0412076878290266	3.94099438014283e-05	6.56410227387866	3.38693739720952e-10
hsa.mir.181d	hsa.mir.3132	-0.0206315894861665	3.4873838728017e-05	3.49367748021119	0.000570442558998518
hsa.mir.1825	hsa.mir.2278	-0.0308442238573986	3.33673855918966e-05	5.33964957338777	2.21699929081609e-07
hsa.mir.183	hsa.mir.27a	-0.0205650578819402	3.99764831455471e-05	3.25257742645426	0.00131385858312383
hsa.mir.183	hsa.mir.3120	-0.0476912053171251	5.76627568605227e-05	6.28044761541361	1.64802238522554e-09
hsa.mir.1910	hsa.mir.1976	0.0141962777248459	3.3036777204837e-05	2.46987884136323	0.0142367772816367
hsa.mir.1910	hsa.mir.200c	-0.0492185763218951	4.37173490649281e-05	7.44392755110537	1.90003568434349e-12
hsa.mir.1911	hsa.mir.2276	0.0303283630661796	3.4791196230224e-05	5.14178946088204	5.78181476917905e-07
hsa.mir.195	hsa.mir.301b	-0.0240966154394898	4.6696371469775e-05	3.5262612051591	0.000507807156786777
hsa.mir.196b	hsa.mir.2116	-0.0149106649298356	2.92220800897603e-05	2.75829967064497	0.00627336715606264
hsa.mir.196b	hsa.mir.214	0.0211640300653402	3.81267102780916e-05	3.42754924097711	0.000720445309953188
hsa.mir.1972.1	hsa.mir.1973	-0.0259568508294268	3.13273553300376e-05	4.63756633499587	5.88940578660768e-06
hsa.mir.205	hsa.mir.3126	0.0390062365723633	3.16574606934145e-05	6.93259791593312	4.05724343011116e-11
hsa.mir.2052	hsa.mir.218.1	0.0231087406487374	4.26895701967062e-05	3.53683978616813	0.000488900745914345
hsa.mir.2053	hsa.mir.301b	-0.0265762911876825	4.04485764184932e-05	4.17871500818036	4.15394671717806e-05
hsa.mir.210	hsa.mir.3132	-0.0119149133370711	2.85105699642372e-05	2.23145399760751	0.0266072715635299
hsa.mir.2113	hsa.mir.302d	-0.0364840636860194	3.52274210080551e-05	6.14699387362997	3.41413741722363e-09
hsa.mir.218.2	hsa.mir.29a	0.0128611764433095	3.52040282374138e-05	2.1676268207978	0.0312047724909732
hsa.mir.219.1	hsa.mir.26a.2	-0.0313536204618265	4.12991758209835e-05	4.87884481549689	1.98322337574552e-06
hsa.mir.221	hsa.mir.3115	-0.0204505936251279	3.57461293257217e-05	3.42051427937781	0.000738410946031109
hsa.mir.224	hsa.mir.31	-0.051040672947835	3.30102888543358e-05	8.88365592457824	2.22044604925031e-16
hsa.mir.23c	hsa.mir.25	0.0128039518709192	2.94962479446595e-05	2.35754855131531	0.0192275408139531
hsa.mir.298	hsa.mir.3118.3	0.0480887391549324	4.03335604069136e-05	7.57199136591582	8.65085780787922e-13
hsa.mir.3130.1	hsa.mir.3132	-0.0123088531884048	3.84575977027471e-05	1.98484462574327	0.048339759255795
